Citation 1,Citation 2,Conection Type,Text 1,Text 2,Category 1,Category 2
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:2","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 43:2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:2:1-6",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:3:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:5","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:5:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:6","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:6:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:7","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:7:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:8","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 43:3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:8","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:8:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 43:9","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 43:9:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:1:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:10","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:10:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:11","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:11:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:12","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:12:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:13","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:13:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:14","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 44:2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:14","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:14:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:15","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:15:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:16","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:16:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:2:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:3:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:5","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 44:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:5","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:5:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:6","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:6:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:7","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:7:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:8","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:8:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:8","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 44:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 44:9","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 44:9:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 45:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 45:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:2:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:3:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:6","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 46:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:6","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:6:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 46:7","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 46:7:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 47:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 47:2:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 47:3:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 47:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:5","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 47:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 47:5","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 47:5:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:1:1-3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:10","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:10:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:11","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:11:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:12","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:12","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:12:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:13","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:4",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:13","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:13:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:14","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:14:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:15","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:15:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:16","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:16:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:17","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:5",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:17","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:17:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:18","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:6",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:18","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:18:1-3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:19","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:7",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:19","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:19:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:19","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 48:3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:2:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:3:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:5","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:5","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:5:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:6","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 48:2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:6","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:6:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:7","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:7:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:8","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:8:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 48:9","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 48:9:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 49:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 49:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 49:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 49:2:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 49:3","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 49:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 49:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 49:3:1-3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 49:3","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 49:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:1:1-3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:2:1-3",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:2","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:3:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:4","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:4","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 4:4",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:5","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 4:2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:5","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:5:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:5","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah 4:5",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Rabbi Akiva Eiger on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:6","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:6:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:7","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:7:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 4:8","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 4:8:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 50:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 50:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 50:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 50:2:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 50:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 50:3:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 50:4","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 50:4:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 51:1","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 51:1:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 51:2","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 51:1",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 51:2","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 51:2:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 51:3","Pri Megadim on Yoreh De'ah, Mishbezot Zahav 51:3:1-2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Pri Megadim on Yoreh De'ah, Mishbezot Zahav",Halakhah,Halakhah
"Turei Zahav on Shulchan Arukh, Yoreh De'ah 51:4","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah 51:2",commentary,"Turei Zahav on Shulchan Arukh, Yoreh De'ah","Nekudat HaKesef on Shulchan Arukh, Yoreh De'ah",Halakhah,Halakhah
